,jaw,height,position,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
174,0,25.200604166666665,3.2145405303810253,23.964860887238654,0.3949401870132729,3.0427459290453824,1,TCP,PROTON,I
175,0,10.271977272727273,5.331206537388214,10.028747522625238,1.7540125161461446,0.9383243947070916,1,TCP,PROTON,I
176,1,14.630097560975608,3.4551290726596475,15.351387019592039,0.6197178734309661,4.952343404540174,1,TCP,PROTON,I
177,0,430.219852631579,1.8484753226702677,392.7664791313219,0.14323111340660527,28.36035767113417,1,TCP,PROTON,I
178,1,278.70843023255816,2.3444077263135097,233.80682211223873,0.3342322515334838,41.219571106423615,1,TCP,PROTON,I
179,1,10.343866666666667,3.280683339648123,9.876208285400782,0.279359799365211,0.9636621793943556,1,TCP,PROTON,I
180,1,369.87704901960785,1.846682859457222,346.1606702257988,0.4524401314936824,14.951162925691348,1,TCP,PROTON,I
181,1,21.60287951807229,3.8561952993763375,19.101729160332173,0.3536938583374711,2.110104212366186,1,TCP,PROTON,I
182,1,10.75532530120482,2.502204400199997,4.989156289909412,0.027652092937978625,3.756028424658512,1,TCP,PROTON,I
183,1,425.29857954545463,2.0327826825032984,274.9285571122059,0.051146610776005366,12.059598881962328,1,TCP,PROTON,I
184,1,40.84884210526316,3.0825765560965515,37.89767706541175,0.5329553047985841,2.063378099432385,1,TCP,PROTON,I
185,0,1.3474505494505498,6.141294160520529,1.5216986653315965,0.5032027127149422,1.1671675987155212,0,TCP,PROTON,I
186,1,1.3474505494505498,5.2585129486352935,1.5216986653315965,0.5032027127149422,1.1671675987155212,0,TCP,PROTON,I
187,1,928.6695662650604,1.8693850492074304,864.7753429396574,0.37955912355453225,28.296379381738962,1,TCP,PROTON,I
188,1,217.83169000000004,2.538730079614183,196.8029946705113,0.4002131481648214,37.48638351505392,1,TCP,PROTON,I
189,0,618.2936794871796,2.3858951672573925,560.3992283654867,0.39429043027199545,32.7285318173066,1,TCP,PROTON,I
190,0,7.4202784810126605,5.364278538240497,8.612109476082738,0.3984120909300467,1.578956400177186,1,TCP,PROTON,I
191,0,437.2035326086957,1.5103395929135113,368.2354230544911,0.11305368903066194,57.352421280116566,1,TCP,PROTON,I
192,1,119.27238372093024,4.7475686799564665,114.59231004835921,0.35089031773473484,2.0901201683589106,1,TCP,PROTON,I
193,1,8.902060240963856,2.817683674778429,8.361148830790922,0.1963285756468867,1.2313283250289384,1,TCP,PROTON,I
194,0,1739.351511904762,2.957613945706248,1644.2866552720693,0.5026258939505723,75.82338847014063,1,TCP,PROTON,I
195,1,1610.0847291666666,1.7134933566902355,1555.0269808014718,0.2925753534149381,28.939580743426145,1,TCP,PROTON,I
196,0,13.129952941176471,4.632823817601024,12.673827994651392,0.4439327873203292,3.664137407580547,1,TCP,PROTON,I
197,1,4347.74402247191,1.3063266184668132,4175.766224737591,0.33406565587220965,112.71798125132406,1,TCP,PROTON,I
198,1,319.18089873417716,1.5741988605569626,285.30664493582213,0.20357563239933987,11.564197092052321,1,TCP,PROTON,I
199,0,4.957009433962262,3.179388894432075,5.490806548638677,0.6631312292085991,5.649767366473059,0,TCP,PROTON,I
200,1,4.957009433962262,2.051064414603549,5.490806548638677,0.6631312292085991,5.649767366473059,0,TCP,PROTON,I
201,0,14.15038947368421,2.2655093893702665,12.597754131225724,0.3154757410889866,6.323553258493486,1,TCP,PROTON,I
202,1,1649.8849699999998,1.3628775543311775,1764.9675015080802,0.2297366554315785,64.5630023605994,1,TCP,PROTON,I
203,1,452.55362962962965,2.6343507982437195,442.8575133896932,0.4196501809659136,18.407750470780122,1,TCP,PROTON,I
204,1,44.099848101265835,2.3572644252503046,26.17093545145083,0.06397885480730335,3.77375331756576,1,TCP,PROTON,I
205,1,26.996846153846136,2.107712715483781,-545.6083843189324,-1.1142142761749877e-05,578.9930430710792,0,TCP,PROTON,I
206,1,24.894168421052623,2.1545906564322763,30.115327687929568,0.9363769220418119,10.84325891261605,1,TCP,PROTON,I
207,1,1633.9643483146067,1.408118303022669,1440.9647351247868,0.2707535812300974,51.9233682835116,1,TCP,PROTON,I
208,0,3.0802612612612608,6.181879459399508,3.0861095363251385,1.6427034359389163,2.882114342394638,0,TCP,PROTON,I
209,1,3.0802612612612608,5.244796416830055,3.0861095363251385,1.6427034359389163,2.882114342394638,0,TCP,PROTON,I
210,0,1380.6303932584271,1.4539836379540518,1442.3813431138929,0.2914167215313904,105.46338198580072,1,TCP,PROTON,I
211,1,1215.4821411764706,2.2040575644108067,1160.6535769488216,0.830376102102199,41.43870924395251,1,TCP,PROTON,I
212,0,8.869,2.338177263912245,4.790645432581376,1.2850224153649283,8.028431073817737,1,TCP,PROTON,I
213,0,131.31935106382977,3.82960978111292,114.43880902701893,0.2866131581867817,9.142277965527377,1,TCP,PROTON,I
214,0,14.740156862745097,4.49771103016275,14.88687489997765,0.5506638831558094,1.1335847189146793,1,TCP,PROTON,I
215,0,20.39476923076923,3.984444929319845,19.7545065863895,0.3562823449026195,2.01360064630092,1,TCP,PROTON,I
216,0,690.3278988764044,1.972458423581078,689.0382779009959,0.2716260070389067,40.030498821645864,1,TCP,PROTON,I
217,0,106.62867391304349,3.1780123627868466,90.43949979067284,0.2355258845587596,11.129141628805456,1,TCP,PROTON,I
218,1,4.220195402298851,3.6775401952507187,3.947472496942447,0.5463224461169387,0.9542516409377484,1,TCP,PROTON,I
219,0,333.0723894736842,3.160264750706168,334.3829244211136,0.14831523550561174,28.409351456499838,1,TCP,PROTON,I
220,0,225.3520980392157,3.2271992537468432,136.34866013613637,0.0879153944600375,11.485163825577256,1,TCP,PROTON,I
221,0,37.63807692307692,3.2448174274700534,29.858268795409128,0.1747492152333801,3.0808374678683355,1,TCP,PROTON,I
222,1,1036.0824337349395,2.147305650531653,893.4176014210489,0.19897833057143186,44.92690696974293,1,TCP,PROTON,I
223,0,120.75971084337351,3.5683640530413814,114.90995586718637,0.6617148098367328,18.729489626671384,1,TCP,PROTON,I
224,1,120.75971084337351,2.4373453357540966,114.90995586718637,0.6617148098367328,18.729489626671384,1,TCP,PROTON,I
225,1,797.2925784313725,1.9386448506054024,824.4384007498672,0.13141512249747545,97.2468245819092,1,TCP,PROTON,I
226,0,7.245336956521737,5.714738720677378,6.709370297140987,0.7479780029096378,1.6475226521438917,1,TCP,PROTON,I
227,0,126.84445833333334,3.393187287444359,116.65581823662843,0.5218351903589645,4.650303430165471,1,TCP,PROTON,I
228,1,104.29587058823529,1.6271131079706418,96.85749316110372,0.2279416285794471,6.120222272347887,1,TCP,PROTON,I
229,1,15.821176470588233,5.251833735342731,14.824907594808025,0.5357769531360244,0.9748695030379582,1,TCP,PROTON,I
230,1,20.036420454545453,4.517635316422021,18.704397915095907,0.36566010257686427,0.9473855117359808,1,TCP,PROTON,I
231,0,189.88805263157897,2.5195052966238065,166.37761974916612,0.39171710381341895,16.996201534112565,1,TCP,PROTON,I
232,1,9.740234042553194,4.795440123581209,8.856867120808845,0.4062332158553295,1.018811173973723,1,TCP,PROTON,I
233,1,176.59850588235298,1.8944007628023696,193.5614024958306,0.3242943157376825,10.811010661573745,1,TCP,PROTON,I
234,0,835.4731553398058,3.0550819602136783,809.3485411179082,0.15950194719140096,57.49677309331106,1,TCP,PROTON,I
235,1,22.763131578947373,2.3668080059193333,23.97535510425704,0.4937838195508884,5.1955062409339225,1,TCP,PROTON,I
236,1,156.23316666666668,2.7185184700577616,141.50057902473984,0.27943997598359793,10.941445910314343,1,TCP,PROTON,I
237,0,186.60567647058826,2.4622438126096293,152.69750646471263,0.07034592650001023,9.340070104112232,1,TCP,PROTON,I
238,0,569.3183164556963,3.4439519941397796,546.7836533455195,0.7159355802195465,22.934561944361736,1,TCP,PROTON,I
