Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1469994964910,-7.0,0.0
1469994964920,-7.0,0.0
1469994964930,-7.0,0.0
1469994964940,-7.0,0.0
1469994964950,-7.0,0.0
1469994964960,-7.0,0.0
1469994964970,-7.0,0.0
1469994964980,-7.0,0.0
1469994964990,-7.0,7.240000000000001e-07
1469994965000,-7.0,3.6200000000000004e-07
1469994965010,-7.0,6.877999999999999e-06
1469994965020,-7.0,0.0
1469994965030,-7.0,0.0
1469994965040,-7.0,0.0
1469994965050,-7.0,0.0
1469994965060,-7.0,0.0
1469994965070,-7.0,0.0
1469994965080,-7.0,0.0
1469994965090,-7.0,0.0
1469994965100,-7.0,0.0
1469994965110,-7.0,1.0859999999999999e-06
1469994965120,-7.0,0.0
1469994965130,-7.0,7.240000000000001e-07
1469994965140,-7.0,0.0
1469994965150,-7.0,1.4480000000000002e-06
1469994965160,-7.0,3.6200000000000004e-07
1469994965170,-7.0,0.0
1469994965180,-7.0,0.0
1469994965190,-7.0,0.0
1469994965200,-7.0,0.0
1469994965210,-7.0,0.0
1469994965220,-7.0,0.0
1469994965230,-7.0,0.0
1469994965240,-7.0,0.0
1469994965250,-7.0,0.0
1469994965260,-7.0,3.6200000000000004e-07
1469994965270,-7.0,1.4480000000000002e-06
1469994965280,-7.0,0.0
1469994965290,-7.0,1.0859999999999999e-06
1469994965300,-7.0,7.240000000000001e-07
1469994965310,-7.0,1.0859999999999999e-06
1469994965320,-7.0,0.0
1469994965330,-7.0,0.0
1469994965340,-7.0,0.0
1469994965350,-7.0,0.0
1469994965360,-7.0,0.0
1469994965370,-7.0,2.5340000000000002e-06
1469994965380,-7.0,3.6200000000000004e-07
1469994965390,-7.0,7.240000000000001e-07
1469994965400,-7.0,0.0
1469994965410,-7.0,3.6200000000000004e-07
1469994965420,-7.0,1.4480000000000002e-06
1469994965430,-7.0,3.6200000000000004e-07
1469994965440,-7.0,1.4480000000000002e-06
1469994965450,-7.0,3.6200000000000004e-07
1469994965460,-7.0,0.0
1469994965470,-7.0,0.0
1469994965480,-7.0,0.0
1469994965490,-7.0,2.8960000000000003e-06
1469994965500,-7.0,1.0859999999999999e-06
1469994965510,-7.0,1.81e-06
1469994965520,-7.0,1.4480000000000002e-06
1469994965530,-7.0,0.0
1469994965540,-7.0,3.6200000000000004e-07
1469994965550,-7.0,7.240000000000001e-07
1469994965560,-7.0,3.6200000000000004e-07
1469994965570,-7.0,3.6200000000000004e-07
1469994965580,-7.0,0.0
1469994965590,-7.0,0.0
1469994965600,-7.0,0.0
1469994965610,-7.0,0.0
1469994965620,-7.0,2.8960000000000003e-06
1469994965630,-7.0,3.6200000000000004e-07
1469994965640,-7.0,0.0
1469994965650,-7.0,0.0
1469994965660,-7.0,0.0
1469994965670,-7.0,0.0
1469994965680,-7.0,0.0
1469994965690,-7.0,0.0
1469994965700,-7.0,0.0
1469994965710,-7.0,0.0
1469994965720,-7.0,0.0
1469994965730,-7.0,0.0
1469994965740,-7.0,0.0
1469994965750,-7.0,1.4480000000000002e-06
1469994965760,-7.0,1.81e-06
1469994965770,-7.0,7.240000000000001e-07
1469994965780,-7.0,1.0859999999999999e-06
1469994965790,-7.0,1.4480000000000002e-06
1469994965800,-7.0,0.0
1469994965810,-7.0,0.0
1469994965820,-7.0,0.0
1469994965830,-7.0,7.240000000000001e-07
1469994965840,-7.0,7.240000000000001e-07
1469994965850,-7.0,7.240000000000001e-07
1469994965860,-7.0,3.6200000000000004e-07
1469994965870,-7.0,7.240000000000001e-07
1469994965880,-7.0,3.6200000000000004e-07
1469994965890,-7.0,3.258e-06
1469994965900,-7.0,3.6200000000000004e-07
1469994965910,-7.0,0.0
1469994965920,-7.0,0.0
1469994965930,-7.0,0.0
1469994965940,-7.0,0.0
1469994965950,-7.0,3.6200000000000004e-07
1469994965960,-7.0,0.0
1469994965970,-7.0,0.0
1469994965980,-7.0,0.0
1469994965990,-7.0,0.0
1469994966000,-7.0,1.0859999999999999e-06
1469994966010,-7.0,7.240000000000001e-07
1469994966020,-7.0,1.81e-06
1469994966030,-7.0,2.1719999999999997e-06
1469994966040,-7.0,3.6200000000000004e-07
1469994966050,-7.0,1.4480000000000002e-06
1469994966060,-7.0,0.0
1469994966070,-7.0,0.0
1469994966080,-7.0,3.6200000000000004e-07
1469994966090,-7.0,2.1719999999999997e-06
1469994966100,-7.0,0.0
1469994966110,-7.0,0.0
1469994966120,-7.0,0.0
1469994966130,-7.0,7.240000000000001e-07
1469994966140,-7.0,0.0
1469994966150,-7.0,7.240000000000001e-07
1469994966160,-7.0,2.1719999999999997e-06
1469994966170,-7.0,7.240000000000001e-07
1469994966180,-7.0,7.240000000000001e-07
1469994966190,-7.0,0.0
1469994966200,-7.0,3.6200000000000004e-07
1469994966210,-7.0,0.0
1469994966220,-7.0,0.0
1469994966230,-7.0,3.6200000000000004e-07
1469994966240,-7.0,0.0
1469994966250,-7.0,0.0
1469994966260,-7.0,2.8960000000000003e-06
1469994966270,-7.0,1.0859999999999999e-06
1469994966280,-7.0,1.81e-06
1469994966290,-7.0,0.0
1469994966300,-7.0,3.6200000000000004e-07
1469994966310,-7.0,3.6200000000000004e-07
1469994966320,-7.0,0.0
1469994966330,-7.0,0.0
1469994966340,-7.0,0.0
1469994966350,-7.0,0.0
1469994966360,-7.0,0.0
1469994966370,-7.0,0.0
1469994966380,-7.0,4.706e-06
1469994966390,-7.0,1.0859999999999999e-06
1469994966400,-7.0,0.0
1469994966410,-7.0,3.6200000000000004e-07
1469994966420,-7.0,0.0
1469994966430,-7.0,0.0
1469994966440,-7.0,0.0
1469994966450,-7.0,0.0
1469994966460,-7.0,1.0859999999999999e-06
1469994966470,-7.0,2.1719999999999997e-06
1469994966480,-7.0,0.0
1469994966490,-7.0,3.6200000000000004e-07
1469994966500,-7.0,0.0
1469994966510,-7.0,0.0
1469994966520,-7.0,0.0
1469994966530,-7.0,3.258e-06
1469994966540,-7.0,1.0859999999999999e-06
1469994966550,-7.0,0.0
1469994966560,-7.0,0.0
1469994966570,-7.0,3.6200000000000004e-07
1469994966580,-7.0,1.0859999999999999e-06
1469994966590,-7.0,0.0
